"ID příspěvku","ID účtu","Uživatelské jméno účtu","Název účtu",Popis,"Délka (v sekundách)","Čas zveřejnění","Přímý odkaz","Typ příspěvku","Komentář s daty",Datum,Zobrazení,Dosah,"To se mi líbí",Sdílené,Sledující,Komentáře,Uložení
18094959574966184,17841409576254354,praguechessfestival,"Prague Chess Festival","🗳 Vote for the best game of the Round 5 is now open! Watch closely and decide who will claim the prize! 🥇 Link in bio! https://praguechessfestival.com/en/2026/vote

🇨🇿 🗳 Hlasování o nejlepší partii 5. kola je nyní otevřeno! Sledujte pozorně a rozhodněte, kdo si odnese cenu! Link na hlasování najdete v biu! https://praguechessfestival.com/cs/2026/vote
.
#PICF #PICF2026 #chess #PragueChess #PragueMasters #šachy",0,"03/01/2026 08:04",https://www.instagram.com/p/DVWQy9wjF5C/,"IG image",,Dlouhodobě,2058,998,41,2,0,0,0
18065747975303871,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️⚡ Blitz o’clock! Our festival wouldn’t be complete without some fast-paced action. Check out the highlights!

🇨🇿⚡ Je čas na bleskovky! Náš festival by nebyl kompletní bez pořádné dávky rychlé akce. Podívejte se na ty nejlepší momenty! 
📷 Petr Vrabec (@zewlakk_foto)
.
#PICF #PICF2026 #chess #PragueMasters #blitzchess #blitz",0,"03/01/2026 06:33",https://www.instagram.com/p/DVWGZhAjxvE/,"IG carousel",,Dlouhodobě,3460,1370,64,11,1,1,2
18089570546323997,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️ Our Futures ambassador @piaanncramling made the first move of Round 5! 🙏

🇨🇿 ♟️ Kdo jiný než Pia Cramling. Naše ambasadorka Futures turnaje zahájila 5. kolo! 🙏
.
#PICF #PICF2026 #chess #PragueMasters #Futures",0,"03/01/2026 06:30",https://www.instagram.com/p/DVWGEWLjMA1/,"IG carousel",,Dlouhodobě,5164,1941,112,2,2,2,2
18095209777952018,17841409576254354,praguechessfestival,"Prague Chess Festival","💪 One final push before the rest day. Who will be on top at the halfway point of the tournament? Watch us live with @keti_tsatsalashvili and @alojzije_jankovic! https://youtube.com/watch?v=2kAZofslmtw 🔴

💪 🇨🇿 Ještě jedna šachová bitva před volným dnem. Kdo bude na čele turnaje v jeho polovině? Sledujte
živě náš přenos s Lukášem Vlasákem a @richard_mladek! https://youtube.com/watch?v=fp0jRi5qcBc 🔴
.
#PICF #PICF2026 #chess #PragueMasters #PragueChess",0,"03/01/2026 05:21",https://www.instagram.com/p/DVV-J9ACPfu/,"IG image",,Dlouhodobě,2263,1175,40,1,0,0,0
17878851819498247,17841409576254354,praguechessfestival,"Prague Chess Festival","Czech this out! Domestic players are in the lead of Challengers. Can they maintain their strong performance heading into the break? Enjoy your sunday with the festival and don't forget to vote fot the best games! https://praguechessfestival.com/en/2026/vote 📣

🇨🇿 Podívejte se na to, jak to Čechům v Challengers pěkně jde. Udrží domácí skvělé výkony i před přestávkou? Užijte si neděli na festivalu a nezapomeňte zahlasovat o nejlepší partii dne! https://praguechessfestival.com/cs/2026/vote 📣
.
#PICF #PICF2026 #chess #PragueChess #Challengers #PragueMasters",0,"03/01/2026 04:32",https://www.instagram.com/p/DVV4mgnDKnD/,"IG image",,Dlouhodobě,2378,1216,26,1,0,0,1
18089698636881138,17841403793118748,chessbaseindia,"ChessBase India","Jorden van Foreest is playing some of the best chess of his life right now. After taking down Nodirbek Yakubboev in the 4th round of Prague Chess Masters, Jorden is now the sole leader with 3/4 points! He has conceded only 1 loss so far against David Anton Gujjaro, and has defeated 3 players - Vincent Keymer, World Champion D Gukesh, and Nodirbek Yakubboev.

In the 5th round, Jorden will take on Hans Niemann with the White pieces. Nodirbek Abdusattorov and David Navara are just half a point behind him with 2.5/4 points. Among the Indian players, Gukesh and Aravindh are both on 1.5/4 points.

In the Challengers group, young Czech IM Finek Vaclav is the sole leader right now with 3/4 points. There are 4 players chasing him with 2.5/4 points. Among Indian players, Divya Deshmukh is on 2/4 points while Surya Sekhar Ganguly has scored 1.5/4 points so far. 

Photos: @abhyudaya_raam
#chess #chessbaseindia #praguemasters #jordenvanforeest",0,"03/01/2026 03:42",https://www.instagram.com/p/DVVy2PHkW2o/,"IG carousel",,Dlouhodobě,62899,23888,790,18,,6,0
18363785188166456,17841409576254354,praguechessfestival,"Prague Chess Festival","Day 4 at the PICF was full of dramatic games and great encounters. ♟️🔥 Prague is truly living and breathing chess. Take a look. 👀✨

Čtvrtý den na Pražském šachovém festivalu plný dramatických partií i skvělých setkání. Praha žije naplno šachem. Podívejte se.",87,"03/01/2026 03:18",https://www.instagram.com/reel/DVVvWqOgbaw/,"IG reel",,Dlouhodobě,1902,1162,28,2,0,0,4
17860007868543459,17841409576254354,praguechessfestival,"Prague Chess Festival","It is our great honor to welcome the legend of women’s chess @piaanncramling to the Prague International Chess Festival. ♟️✨ She is the ambassador of the Futures Tournament, which is dedicated to female players this year. We truly appreciate her presence. Welcome to Prague, Mrs. Cramling. ♟️🇨🇿

Je nám ctí přivítat na Pražském šachovém festivalu legendu ženského šachu Piu Cramling. Je ambassadorkou turnaje Futures, který je v letošním roce určen šachistkám. Moc si toho vážíme, vítejte v Praze, Pio!",0,"03/01/2026 01:58",https://www.instagram.com/p/DVVm_Q2DPbf/,"IG image",,Dlouhodobě,8487,4340,247,8,2,1,2
17955008859078207,17841409576254354,praguechessfestival,"Prague Chess Festival","The Prague Chess Festival also featured the VIP K CERO INVEST Real Estate & Financial tournament. ♟️ The event brought together players working in the financial sector, including bankers and financial advisors.

The winner of the tournament was Martin Hollan, a member of the Grand Thorton s. r. o. team. 🏆

Součástí pražského šachového festivalu byl také turnaj VIP K CERO INVEST Real estate & Financial. V turnaji nastoupili šachisté, kteří působí jako bankéři nebo třeba finanční poradci. Vítězem turnaje se stal Martin Hollan, člen týmu Grant Thorton s. r. o.",0,"03/01/2026 01:32",https://www.instagram.com/p/DVVj-jGjIB-/,"IG carousel",,Dlouhodobě,1803,678,38,1,0,1,2
18218792854314107,17841409576254354,praguechessfestival,"Prague Chess Festival","Czech colors are leading the Challengers tournament! 🇨🇿♟️ Václav Finěk remains the tournament leader with three points.
The next round starts today at 3:00 PM. 🔥

České barvy ve vedení turnaje Challengers! 🇨🇿♟️ Průběžně vedoucím hráčem je stále Václav Finěk se třemi body. Další kolo začíná dnes v 15:00.

#PICF #PICF2026 #praguechessfestival",0,"03/01/2026 00:17",https://www.instagram.com/p/DVVbdB3DMnE/,"IG image",,Dlouhodobě,2019,967,18,0,0,0,0
18122977459574338,17841409576254354,praguechessfestival,"Prague Chess Festival","⏰ How does it look after four rounds? ♟️ At the top of the Masters standings is Jorden van Foreest with 3 points. Half a point behind are Nodirbek Abdusattorov and David Navara.

⏰ Jak to vypadá po čtyřech odehraných kolech? ♟️ Ve vedení turnaje Masters je Jorden van Foreest se 3 body. O půl bodu méně mají Abdusattorov a Navara.

#PICF #PICF2026 #praguechessfestival #chess #Masters #PragueChess",0,"02/28/2026 23:54",https://www.instagram.com/p/DVVYwsMjBCv/,"IG image",,Dlouhodobě,3158,1390,69,3,1,0,1
18125259925492148,17841409576254354,praguechessfestival,"Prague Chess Festival","The dramatic Round 4 has come to an end! ♟️🔥 This is what today looked like at Hotel Don Giovanni Prague. We look forward to seeing you again tomorrow. Good night! 🌙✨. 📸Tomas Krist

Dramatické 4. kolo je u konce! Takhle vypadal dnešní den v pražském hotelu Don Giovanni. Budeme se těšit opět zítra. Dobrou noc! 

#PICF #PICF2026 #praguechessfestival #chess #Masters #PragueChess",0,"02/28/2026 13:27",https://www.instagram.com/p/DVURCX1jC_H/,"IG carousel",,Dlouhodobě,17341,11034,109,14,4,0,10
18045914879723650,17841409576254354,praguechessfestival,"Prague Chess Festival","📣 INTERVIEW: In Round 4, Jorden van Foreest defeated Nodirbek Yakubboev and is now the sole leader of the Prague Masters tournament. ♟️🔥 

📣 ROZHOVOR: Jorden van Foreest ve 4. kole porazil Nodirbeka Yakubboeva a je aktuálně vedoucím hráčem turnaje Masters.",0,"02/28/2026 12:54",https://www.instagram.com/reel/DVUMrkGAdN-/,"IG reel",,Dlouhodobě,2229,1380,52,1,1,0,1
18106860991769388,17841409576254354,praguechessfestival,"Prague Chess Festival","In Round 4 of the Challengers tournament, Benjamin Gledura and Daniil Yuffa claimed victory. Václav Finěk is still leading the tournament. 💪

Ve 4. kole turnaje Challengers vybojovali vítězný bod Benjamin Gledura a Daniil Yuffa. 💪 Ve vedení turnaje je stále Václav Finěk.

#PICF #PICF2026 #praguechessfestival #chess #Challengers #PragueChess",0,"02/28/2026 12:32",https://www.instagram.com/p/DVUKuMQDPlk/,"IG image",,Dlouhodobě,6728,4010,30,2,0,0,0
18009817292834516,17841409576254354,praguechessfestival,"Prague Chess Festival","Round 4 is over. ♟️ In the Masters, Vincent Keymer and Jorden van Foreest scored wins, with van Foreest leading the tournament. 🔥

Čtvrté kolo je za námi, v turnaji Masters si dnes připsali vítězný bod Vincent Keymer a Jorden Van Foreest, který je ve vedení turnaje.

#PICF #PICF2026 #praguechessfestival #chess #Masters #PragueChess",0,"02/28/2026 11:53",https://www.instagram.com/p/DVUGOXKDHoj/,"IG image",,Dlouhodobě,9291,5235,70,6,2,1,5
17875828482598208,17841409576254354,praguechessfestival,"Prague Chess Festival","👉Today, chess has completely taken over Prague, the playing hall at the Don Giovanni Hotel is filled with fans. Come and support your favorites. ♟️ 💪 The Prague International Chess Festival runs until March 6.

👉Prahu dnes naplno ovládly šachy, hrací sál v hotelu Don Giovanni je zaplněn fanoušky. Přijďte se i vy podívat na své favority. Prague International Chess Festival probíhá až do 6. března. 

#PICF #PICF2026 #praguechessfestival #chess #Masters #PragueChess",0,"02/28/2026 08:21",https://www.instagram.com/p/DVTt_vRjBhS/,"IG carousel",,Dlouhodobě,4368,1998,163,7,3,2,10
18091755701030235,17841409576254354,praguechessfestival,"Prague Chess Festival","Just minutes to go. Round 4 is here!🔥#PICF2026",24,"02/28/2026 07:11",https://www.instagram.com/reel/DVTlvHWjGh0/,"IG reel",,Dlouhodobě,3799,2570,145,7,9,0,9
18038361773756526,17841409576254354,praguechessfestival,"Prague Chess Festival","""I am trying to be a universal player, but I am not quite,"" says sincerely the only Czech GM in the Masters field, David Navara, in his interview. You can now enjoy the full version on our YouTube channel.

„Snažím se být univerzálním hráčem, ale úplně jím nejsem,“ říká upřímně jediný český velmistr v poli Masters David Navara ve svém rozhovoru. Plnou verzi si nyní můžete vychutnat na našem YouTube kanálu.",0,"02/28/2026 06:39",https://www.instagram.com/reel/DVTiKX2ga5-/,"IG reel",,Dlouhodobě,13879,10166,526,75,46,11,62
18120337381608296,17841409576254354,praguechessfestival,"Prague Chess Festival","Here are pairings for Round 4 of #PICF2026Challengers",0,"02/28/2026 04:39",https://www.instagram.com/p/DVTUpQvDO-p/,"IG image",,Dlouhodobě,2385,1251,22,1,0,0,0
17853769782629129,17841409576254354,praguechessfestival,"Prague Chess Festival","Let’s take one more look back at yesterday — specifically at the game between Jáchym Němec and Surya Shekhar Ganguly. The Czech representative secured his second win of the tournament; have a listen to his analysis.

Pojďme se ještě jednou vrátit ke včerejšku, konkrétně k partii mezi Jáchymem Němcem a Suryou Shekharem Gangulym. Český reprezentant si připsal druhou výhru v turnaji, poslechněte si jeho rozbor.",69,"02/28/2026 04:30",https://www.instagram.com/reel/DVTTWvMgQgP/,"IG reel",,Dlouhodobě,3986,2395,92,13,1,1,7
18080722007198908,17841409576254354,praguechessfestival,"Prague Chess Festival","The ten players of the Masters tournament face Round 4 today. ♟️🔥
Who’s your favorite for today?

Desítku šachistů turnaje Masters dnes čeká 4. kolo. Kdo je vaším dnešním favoritem? ♟️🔥

#PICF #PICF2026 #praguechessfestival #chess #Masters #PragueChess",0,"02/28/2026 03:57",https://www.instagram.com/p/DVTP1iXDDmJ/,"IG image",,Dlouhodobě,7176,4505,39,8,0,1,1
18091775473875308,17841409576254354,praguechessfestival,"Prague Chess Festival","@jonasbbjerre defeated Thomas Beerdsen in Round 3. He secured his first win of the event. Here is his assessment. ♟️🎙️

Jonas Buhl Bjerre ve třetím kole porazil Thomase Beerdsena, který byl dosud ve vedení. Získal tak první turnajové vítězství. Tady je jeho hodnocení. ♟️🎙️

#PICF #PICF2026 #photos #chess #Challengers #PragueChess",124,"02/28/2026 03:34",https://www.instagram.com/reel/DVTNGUWgiZE/,"IG reel",,Dlouhodobě,1691,1131,23,0,0,0,1
18104469928851860,17841409576254354,praguechessfestival,"Prague Chess Festival","Another day, more dramatic games and more surprising results. Take a look back at Children’s Day as well as the third round of the Prague Chess Festival.

Další den, další dramatické partie a další překvapivé výsledky. Koukněte na ohlédnutí za dětským dnem a také třetím kolem na Pražském šachovém festivalu",91,"02/28/2026 02:13",https://www.instagram.com/reel/DVTD0u5AYan/,"IG reel",,Dlouhodobě,1045,719,27,2,0,0,2
18060499844355567,17841409576254354,praguechessfestival,"Prague Chess Festival","🗣️ ""I've never beaten him in the past,"" says @jordenvforeest after stunning victory over reigning world champion Gukesh. Enjoy the interview. 🫶

""Dosud jsem ho nikdy neporazil,"" řekl spokojeně Nizozemec Jorden Van Foreest po senzačním vítězství nad úřadujícím mistrem světa Gukeshem. ✨ 

#chess #victory #praguemasters #interview",45,"02/27/2026 11:56",https://www.instagram.com/reel/DVRg2JjDA79/,"IG reel",,Dlouhodobě,6567,5147,58,7,0,0,1
18117418840623100,17841409576254354,praguechessfestival,"Prague Chess Festival","Czechs rule in the Challengers category so far!🇨🇿🔥 

Češi si zatím podmaňují kategorii Challengers! 💪

#czech #chess #power",0,"02/27/2026 11:44",https://www.instagram.com/p/DVRgO8KDFPP/,"IG image",,Dlouhodobě,6586,4032,62,4,0,1,1
18151087549443769,17841409576254354,praguechessfestival,"Prague Chess Festival","Here are the standings after round 3 in Masters category! 🔝📈 It's going to be an interesting tournament! ✨

Pořadí v kategorii Masters po třetím dnu. 👆Bude to ještě hodně zajímavé. 🤩

#chess #prague #festival",0,"02/27/2026 11:42",https://www.instagram.com/p/DVRfmoxjDsf/,"IG image",,Dlouhodobě,8694,5699,134,8,3,2,3
18145949824661434,17841409576254354,praguechessfestival,"Prague Chess Festival","Beginning of round 3! 🎬🎥♟️

Start třetího dne! 💥

#chess #reel #prague #sachy",31,"02/27/2026 08:36",https://www.instagram.com/reel/DVRJ8s1jKXP/,"IG reel",,Dlouhodobě,5537,3880,105,5,1,2,4
18117058372722262,17841409576254354,praguechessfestival,"Prague Chess Festival","You are always welcome in Prague, champ! 🫶♟️

@gukesh.official 

Vždycky Tě v Praze rádi vidíme, šampione! 😍

#chess #world #champion

@hotelgiovanniprg @czech_innhotels",0,"02/27/2026 07:54",https://www.instagram.com/p/DVRGEY9DAUF/,"IG carousel",,Dlouhodobě,3855,1862,214,5,1,2,21
18577025068012311,17841409576254354,praguechessfestival,"Prague Chess Festival","""I will never try to kill the game."" says the current number 1 in Iran Parham Maghsoodloo. Full interview soon on our YouTube channel. 

Poslechněte si ústřižek z rozhovoru s íránskou jedničkou Parhamem Mghsoodloem. Celý rozhovor již brzy na našem YouTube kanálu.",125,"02/27/2026 07:46",https://www.instagram.com/reel/DVRE9Y8gdxx/,"IG reel",,Dlouhodobě,1932,1240,41,7,0,0,1
18067285550544899,17841409576254354,praguechessfestival,"Prague Chess Festival","👑 We have our first Master and what a Master it is! A reigning World Chess Champion is coming to the 8th edition of the @praguechessfestival!

The Indian prodigy @gukesh.official returns to the capital after shattering records and conquering the biggest stages in world chess. 🔥♟️

🇨🇿 👑 Máme pro vás prvního Mastera - a jakého! Na 8. ročník Pražského šachového festivalu míří úřadující mistr světa v šachu!

Indický šampion #GukeshDommaraju se vrací do metropole poté, co překonal mnohé rekordy a ovládl ta nejvýznamější šachová klání. 🔥♟️
.
#PICF #PICF2026 #chess #PragueChess #PragueMasters @novyborchess @sachovysvaz @hotelgiovanniprg @czech_innhotels #Gukesh",20,"01/07/2026 23:02",https://www.instagram.com/reel/DTPZbb6iQfV/,"IG reel",,Dlouhodobě,6161,4142,137,20,8,5,20
17943930293965040,17841409576254354,praguechessfestival,"Prague Chess Festival","✨ Welcome to the New Year, chess fans! A new year means new challenges, new battles… and new stars coming to Prague. Our next player reveal is happening very soon. Until then 👇

Who would you love to see play at the @praguechessfestival this year? Your move! 👀 💬

🇨🇿 ✨ Vítejte v novém roce, šachoví fanoušci! Nový rok znamená nové výzvy, nové bitvy… a nové hvězdy mířící do Prahy. Odhalení dalšího hráče proběhne už velmi brzy. Do té doby 👇

Koho byste letos nejraději viděli hrát na Pražském šachovém festivalu? Dejte nám vědět, jste na tahu! 💬 ♟️
.
#PICF #PICF2026 #chess #PragueChess #PragueMasters #šachy",0,"01/06/2026 08:10",https://www.instagram.com/p/DTLOmDJjDlB/,"IG image",,Dlouhodobě,1949,704,49,9,1,7,5
17868405300476756,17841409576254354,praguechessfestival,"Prague Chess Festival","Round 3 is just around the corner! 🤩♟️Here are the  Masters pairings. 👆We start at 3 PM. ⏳

Třetí kolo je za rohem! Tady je složení dvojic v kategorii Masters. 😊 Začínáme v 15 hodin. 

#chess #prague #festival #round3",0,"02/27/2026 05:08",https://www.instagram.com/p/DVQyLXTDLAN/,"IG image",,Dlouhodobě,2749,1434,22,4,0,0,3
17926850055227858,17841409576254354,praguechessfestival,"Prague Chess Festival","Picture time! 📸🫶 Enjoy some photos from round 2! ♟️

📷 by @zewlakk_foto 💥

Užijte si výběr fotek z druhého kola. To třetí startuje v 15:00. ♟️ Přijďte se podívat! 

#chess #game #prague #praha #sachy",0,"02/27/2026 04:46",https://www.instagram.com/p/DVQwkseDLr_/,"IG carousel",,Dlouhodobě,5796,2231,174,11,5,2,15
18086606972183163,17841409576254354,praguechessfestival,"Prague Chess Festival","📣 INTERVIEW: How did @gmdavidanton evaluate his Round 2 victory? Take a listen! ♟️🎙️

📣 ROZHOVOR: Jak popsal výhru v 2. kole @gmdavidanton ? Poslechněte si! ♟️🎙️",96,"02/27/2026 04:09",https://www.instagram.com/reel/DVQrpM6AaZR/,"IG reel",,Dlouhodobě,3263,2389,45,2,3,0,1
18076188044526978,17841409576254354,praguechessfestival,"Prague Chess Festival","📣 INTERVIEW: The defending champion Aravindh Chithambaram managed to turn the match against Hans Niemann, securing his first point of the tournament. However, in his own words, he still cannot quite erase the memory of his first-round defeat to Nodirbek Abdusattorov.

📣 ROZHOVOR: Obhájce loňského vítězství Aravindh Chithambaram dokázal s černými figurami otočit průběh partie s Hansem Niemannem a může slavit bodový zisk. Podle jeho slov se mu ale stále nepodařilo vymazat z paměti prohru z prvního kola, ve kterém nestačil na Nodirbeka Abdussatorova.",69,"02/27/2026 03:25",https://www.instagram.com/reel/DVQmwN6AXOB/,"IG reel",,Dlouhodobě,3685,2414,35,3,0,1,0
18122567182510202,17841409576254354,praguechessfestival,"Prague Chess Festival","Drama, tension, and breathtaking games! ♟️🔥 Day 2 of the Prague Chess Festival delivered plenty of exciting moments. Watch the video and step inside the Don Giovanni Hotel with us. 👀

Drama, napětí i dechberoucí partie! Druhý hrací den na Pražském šachovém festivalu přinesl spoustu zajímavých okamžiků. Pojďte se podívat do pražského hotelu Don Giovanni.👀",112,"02/27/2026 01:16",https://www.instagram.com/reel/DVQYdYzCBCA/,"IG reel",,Dlouhodobě,3714,2454,48,11,0,1,5
17890008618310065,17841409576254354,praguechessfestival,"Prague Chess Festival","👉 Two rounds, two wins - that’s the tally for Thomas Beerdsen and Štěpán Hrbek in the Challengers. Václav Finěk is currently in third place. What will Round 3 bring? ♟️👀

👉 Dvě kola, dvě výhry, tuto bilanci drží v turnaji Challengers Thomas Beerdsen a Štěpán Hrbek. Třetí je aktuálně Václav Finěk. Co přinese třetí kolo?

.
#PICF #PICF2026 #chess #Challengers #PragueChess",0,"02/26/2026 22:44",https://www.instagram.com/p/DVQHIrSDJ_N/,"IG image",,Dlouhodobě,1987,926,23,0,0,0,2
17976697937829411,17841409576254354,praguechessfestival,"Prague Chess Festival","🔥The first two rounds of the Masters have brought plenty of exciting games, here is the current standings. ♟️Don’t miss Round 3, starting today at 3:00 PM.⏰

🔥 Dvě kola turnaje Masters přinesla spoustu zajímavých partií, tady je aktuální pořadí hráčů. Nezapomeňte sledovat třetí kolo, už dnes od 15:00.

#PICF #PICF2026 #chess #PragueMasters #PragueChess",0,"02/26/2026 22:29",https://www.instagram.com/p/DVQFcgbDGxL/,"IG image",,Dlouhodobě,9302,5949,134,3,1,5,3
18064795730309139,17841409576254354,praguechessfestival,"Prague Chess Festival","⭐ The Masters, Challengers and Futures tournaments have completed two rounds. Today, the Karel Janeček Open also kicked off! Take a look at today’s action through our photos. ♟️📸

⭐ Turnaje Masters, Challengers a Futures za sebou mají dvě odehraná kola. Dnes odstartoval také Karel Janeček Open. Podívejte se dnešek ve fotografii. ♟️📸

Photo: Petr Vrabec

#PICF #PICF2026 #photos #chess #PragueMasters #PragueChess",0,"02/26/2026 14:53",https://www.instagram.com/p/DVPRUn4DPkv/,"IG carousel",,Dlouhodobě,3602,1567,145,6,2,3,8
17914027593312154,17841409576254354,praguechessfestival,"Prague Chess Festival","Round 2 of the Challengers Tournament brought exciting battles and three decisive games. ♟️🔥 Which game did you enjoy the most?

Druhé kolo turnaje Challengers přineslo zajímavé souboje a hned tři vítězné partie.Který duel se vám líbil nejvíc?

#PICF #PICF2026 #PragueChess",0,"02/26/2026 12:10",https://www.instagram.com/p/DVO-pXMjJLN/,"IG image",,Dlouhodobě,6336,3920,40,5,1,0,2
17887879974440693,17841409576254354,praguechessfestival,"Prague Chess Festival","👉 Here are the results of Round 2 of the Masters at the Prague Chess Festival, we saw two decisive games today. ♟️🔥
Don’t forget to vote for the game you liked the most. You can find the voting link in our bio.🔥

👉 Tady jsou výsledky 2. kola Masters na Pražském šachovém festivalu, viděli jsme dvě vítězné partie. Nezapomeňte hlasovat, která partie se vám líbila nejvíce, odkaz na hlasování najdete v biu. 🔥

#PICF #PICF2026 #PragueMasters #PragueChess @decision_21 @karel252",0,"02/26/2026 11:29",https://www.instagram.com/p/DVO58BVjEtS/,"IG image",,Dlouhodobě,9823,5718,112,7,2,2,5
18111341845733270,17841409576254354,praguechessfestival,"Prague Chess Festival","👐 354 players from 51 countries are taking part! This year’s @karel252 Open Tournament is in full swing with a record-breaking field.

There’s a lot at stake! The best player earns a spot in the Challengers, and Czech players have a chance to qualify for the national championship. Thank you for the incredible interest in the royal game! ♟️ 🙏

🇨🇿 👐 354 hráčů z 51 zemí je ve hře! Letošní turnaj Karel Janeček Open je v plném proudu a může se pochlubit rekordním počtem účastníků.

Ve hře je opravdu hodně! Nejlepší hráč si zajistí postup do Challengers a čeští šachisté mají šanci kvalifikovat se na mistrovství republiky. Děkujeme za neuvěřitelný zájem o královskou hru! ♟️ 🙏
.
#PICF2026 #PICF #Open #KarelJanecek #chess #PragueChess #PragueMasters @janecekfoundation",0,"02/26/2026 10:55",https://www.instagram.com/p/DVO2DUlDPGB/,"IG image",,Dlouhodobě,14299,7143,290,11,29,3,9
18165002533411891,17841409576254354,praguechessfestival,"Prague Chess Festival","@gmdavidanton has returned to the Prague International Chess Festival for the fourth time. He previously played in the Challengers tournament once and is now competing in the Masters for the third time. Welcome back, David Anton, we’re looking forward to your games! ♟️🔥

@gmdavidanton se vrátil na Pražský šachový festival už počtvrté jednou si zahrál turnaj Challengers, v turnaji Masters nastupuje potřetí. Vítáme vás zpět, těšíme se zajímavé partie!",0,"02/26/2026 09:00",https://www.instagram.com/reel/DVOoiHnAYnn/,"IG reel",,Dlouhodobě,7190,6058,194,5,7,16,5
18087708848174024,17841409576254354,praguechessfestival,"Prague Chess Festival","👌♟️The ceremonial first move was made by Johan Berntsen, Tournament Director of the Tepe Sigeman. Thank you! Round 2 has begun, come and support your favorites or follow our live streams. 🎥

Úvodního tahu ve druhém kole se ujal Johan Berntsen, ředitel turnaje Tepe Sigeman. Děkujeme! Začínáme, přijďte podpořit svoje favority nebo sledujte naše živé streamy. Těšíme se na vás!
📸 |Petr Vrabec",0,"02/26/2026 07:38",https://www.instagram.com/p/DVOfhC5jCb4/,"IG image",,Dlouhodobě,1358,692,38,3,0,0,0
17867538147569762,17841409576254354,praguechessfestival,"Prague Chess Festival","Round 2 has just kicked off! ♟️🔥 

#PICF #PICF2026 #chess #PragueChess",31,"02/26/2026 06:20",https://www.instagram.com/reel/DVOWc0kjEKg/,"IG reel",,Dlouhodobě,4647,3264,110,4,5,0,9
17859603528609736,17841409576254354,praguechessfestival,"Prague Chess Festival","Who are your favorites in Round 2 of the Challengers tournament? ♟️🔥 You can look forward to an all-Czech clash: Němec vs. Finěk. 🇨🇿 We start at 3:00 PM!

Kdo jsou vaši favorité ve 2. kole turnaje Challengers? ♟️🔥 Můžete se těšit na speciální český souboj: Němec vs. Finěk. 🇨🇿 Začínáme v 15:00, těšíme se na vás.

#PICF #PICF2026 #chess",0,"02/26/2026 04:30",https://www.instagram.com/p/DVOKA8QDJCJ/,"IG image",,Dlouhodobě,2603,1290,19,2,0,0,0
17948896109961432,17841409576254354,praguechessfestival,"Prague Chess Festival","The pairings for Round 2 of the Masters tournament are here!🔥 We start at 3:00 PM. Join us at the Don Giovanni Hotel Prague or follow live broadcast with commentary. ♟️🎙️

🇬🇧 https://www.youtube.com/watch?v=gRFBV_QAi84

Rozlosování druhého kola turnaje Masters je tady! Startujeme v 15:00. Přijďte se podívat do pražského hotelu Don Giovanni nebo sledujte náš živý přenos s komentářem.

🇨🇿 https://www.youtube.com/watch?v=P1Vjz9fJqOU

#PICF #PICF2026 #chess #PragueMasters #PragueChess",0,"02/26/2026 04:24",https://www.instagram.com/p/DVOJUW4jJc7/,"IG image",,Dlouhodobě,3812,1917,33,6,2,0,4
17878167810474331,17841409576254354,praguechessfestival,"Prague Chess Festival","📣 What an entrance to the big league! A first-ever Masters victory for @nodirbekyakubboev, as the promoted Challenger defeated @gmdavidanton. Let's hear Yakubboev break down how he built and converted his advantage. 🔝

🇨🇿 📣 Tomu říkáme vstup mezi elitu! První vítězství v turnaji Masters pro Nodirbeka Jakubboeva. Nováček, který v loňském roce postoupil z Challengers, porazil Davida Antóna Guijarra. Pojďme si poslechnout, jak Yakubboev vybudoval svou výhodu a proměnil ji v premiérový bod. 🔝
.
#PICF #PICF2026 #PragueMasters #PragueChess #chess",75,"02/26/2026 03:23",https://www.instagram.com/reel/DVOCRCriYdn/,"IG reel",,Dlouhodobě,1825,1164,25,1,0,1,1
18564197536029549,17841409576254354,praguechessfestival,"Prague Chess Festival","☝ Ready, set ... see the action of the Round 1 of @praguechessfestival! Here's your highlights! 📼 ♟️

🇨🇿 ☝ Připravit, pozor… a do akce! Podívejte se na nejzajímavější momenty z prvního kola Pražského šachového festivalu! 📼 ♟️
.
#PICF #PICF2026 #chess #PragueMasters #PragueChess @janecekfoundation",52,"02/26/2026 02:55",https://www.instagram.com/reel/DVN_DdKjBZP/,"IG reel",,Dlouhodobě,3604,2273,78,9,1,0,5
18042720389729997,17841409576254354,praguechessfestival,"Prague Chess Festival","Have you ever wondered how chess players spend their mornings before games? Well, for example, Daniil Yuffa gives concerts in the hotel lobby 🎶

Už jste někdy přemýšleli, jak šachisté tráví dopoledne před partiemi? Tak třeba Daniil Yuffa koncertuje v hotelovém lobby 🎶",0,"02/26/2026 01:29",https://www.instagram.com/p/DVN1QdaDH1x/,"IG carousel",,Dlouhodobě,3208,1227,93,7,2,5,2
